dt,A,B
60.70853281,0.000646328,0.173611697
60.73958874,0.000342254,0.126720047
60.77038455,6.22904E-05,0.095406024
60.80211949,-0.000722714,0.075389216
60.83339524,-0.000770653,0.045936128
60.86450028,-0.00204767,0.014915714
60.89629483,-0.002788962,-0.007458626
60.92674732,-0.004163788,-0.024937229
60.9581387,-0.004889683,-0.04027513
60.98940825,-0.00361822,-0.054994997
61.02093434,-0.003024364,-0.066374391
61.05326867,-0.00313125,-0.079518673
61.08481193,-0.005276475,-0.094392923
61.11562133,-0.005408762,-0.097969642
61.14645052,-0.003439094,-0.097791061
61.17751741,-0.002051037,-0.096680841
61.20822215,-0.000543701,-0.096446149
61.23889089,-6.61418E-05,-0.091874039
61.27053022,-0.000182914,-0.090389966
61.30221772,-0.000292624,-0.090390551
61.33325458,-0.001006434,-0.090389676
61.36479425,-0.003278801,-0.090407709
61.39612985,-0.006168874,-0.090377181
61.42797875,-0.006546482,-0.090485489
61.45817804,-0.002968586,-0.090402607
61.48869753,-0.003185486,-0.090238406
61.5197475,-0.002859289,-0.090291424
61.55114794,-0.002972354,-0.090236114
61.58219481,-0.002862642,-0.090235536
61.61314607,-0.002916888,-0.090240507
61.64465284,-0.002916888,-0.090240507
61.67592549,-0.002916888,-0.090240507
61.70785689,-0.002972354,-0.090236114
61.7393012,-0.002972354,-0.090236114
61.77054667,-0.002972354,-0.090236114
61.80268717,-0.002972354,-0.090236114
61.83447433,-0.003026605,-0.090241085
61.86515832,-0.003026605,-0.090241085
61.89562964,-0.003029549,-0.090295816
61.92727685,-0.002975298,-0.09029084
61.958498,-0.002055475,-0.090066887
61.98918128,-0.003229298,-0.077969192
62.02071738,-0.003513197,-0.07401001
62.05209303,-0.001317587,-0.036834219
62.0835824,-0.00124348,-0.006114808
62.1137836,-0.000884854,0.037917808
62.14604712,-0.000909475,0.075401702
62.17768264,-0.002393678,0.12008068
62.20926785,-0.002581439,0.166007371
62.24000645,-0.003137643,0.198875599
62.27142096,-0.006867683,0.257577233
62.30276394,-0.003423148,0.331703069
62.33393431,-0.002591123,0.36920527
62.3649466,-0.003171183,0.40291519
62.39739442,-0.004074091,0.431593537
62.4274466,-0.003668595,0.483985533
62.4587357,-0.000166435,0.497606814
62.49001145,0.005271488,0.501997423
62.52164245,0.016721509,0.503121341
62.55304933,0.021690919,0.503510365
62.58505869,0.03050095,0.504069034
62.61614537,0.041875847,0.50763195
62.64680362,0.060398258,0.513468834
62.67771339,0.072266362,0.512741379
62.70917034,0.093533931,0.509432954
62.74077272,0.118784352,0.507728006
62.77199149,0.152995231,0.505999115
62.80310035,0.176892007,0.506515197
62.83497834,0.207084802,0.507878892
62.86566329,0.230023641,0.508739633
62.89741778,0.255878708,0.51004043
62.92807746,0.261602825,0.510826974
62.95890045,0.285642628,0.512312949
62.98957276,0.302351603,0.512693561
63.02094674,0.31972264,0.514477512
63.05205274,0.330255566,0.516509578
63.08328009,0.337108155,0.516642498
63.11492372,0.346755349,0.517844059
63.1452384,0.357380417,0.523281583
63.17674136,0.366071283,0.527338292
63.2080884,0.374543722,0.528366186
63.24047232,0.380987129,0.529650773
63.27138448,0.397355225,0.533461369
63.30256939,0.410874019,0.53550108
63.3343482,0.424797719,0.53917213
63.36577344,0.44191622,0.543470125
63.39685774,0.448786768,0.544655852
63.427773,0.457859653,0.547193761
63.45933056,0.464600695,0.549561887
63.49125695,0.469791703,0.551321366
63.52259398,0.472806311,0.553157097
63.55301976,0.474295385,0.554413493
63.58448458,0.473611508,0.554381158
63.61483479,0.473377616,0.554854099
63.64604974,0.473156865,0.55601047
63.67684698,0.471895014,0.55711923
63.70845747,0.470945366,0.557425154
63.73978329,0.470847128,0.557386511
63.77088547,0.470996268,0.558157615
63.80240655,0.470528975,0.55822861
63.83406591,0.470189224,0.558168633
63.8650589,0.470268361,0.558317997
63.89643979,0.470792766,0.558597216
63.92905116,0.471690933,0.558728534
63.96004987,0.472395735,0.558625283
63.99121094,0.473146013,0.558466596
64.02217913,0.473372588,0.558307422
64.05313754,0.47255191,0.557910726
64.08430886,0.467509405,0.554362326
64.11654067,0.465491789,0.553139837
64.1472888,0.454521097,0.547081145
64.17853475,0.443198211,0.540997166
64.2100668,0.427642613,0.539287284
64.24092126,0.414828991,0.537675657
64.27202415,0.401332489,0.536798352
64.30286932,0.391655565,0.53656381
64.3341217,0.37623091,0.536347158
64.36451626,0.354819622,0.533209407
64.39493418,0.336731818,0.526673398
64.42591,0.310499517,0.514790185
64.45739412,0.2907157,0.505748739
64.4881084,0.278080207,0.501300469
64.52044368,0.255690439,0.490347242
64.55169821,0.228921762,0.479825378
64.58350325,0.212680551,0.474084129
64.61427402,0.188768334,0.463899073
64.64596105,0.16959435,0.453669061
64.6765902,0.157042521,0.446271209
64.70821738,0.138511482,0.431575996
64.74021792,0.114359233,0.411256419
64.7704761,0.092143653,0.393702852
64.80262232,0.061935233,0.375457554
64.83358431,0.053158026,0.370832942
64.86460257,0.013667804,0.350942645
64.89596701,-0.001823972,0.338939897
64.92714715,-0.006910987,0.335197824
64.95871496,-0.007942589,0.327142731
64.98991704,-0.008140312,0.318368783
65.02117658,-0.007370395,0.300495895
65.0521605,-0.006490894,0.275990478
65.08394861,-0.005215813,0.24425768
65.11518359,-0.004171868,0.215141067
65.14638042,-0.00287528,0.177421278
65.17814302,-0.002254686,0.153943135
65.20858741,-0.002412072,0.142190291
65.2405982,-0.002645659,0.12254857
65.27088737,-0.002591745,0.088267704
65.30194521,-0.003550674,0.064347472
65.33354211,-0.004608923,0.032042308
65.36522889,-0.004194874,0.02242123
65.39525652,-0.005888527,-0.013635985
65.42712522,-0.005681127,-0.04231887
65.45859575,-0.007364638,-0.066078402
65.48975325,-0.006486643,-0.086644237
65.52069759,-0.006664041,-0.094516254
65.55203485,-0.007626668,-0.103550228
65.58300924,-0.008308097,-0.114353268
65.61516142,-0.008609552,-0.119197984
65.64571333,-0.007751146,-0.126141149
65.67672205,-0.007102518,-0.130444035
65.70770788,-0.006234255,-0.134470318
65.73907375,-0.007069386,-0.13679365
65.77043319,-0.0073317,-0.13944132
65.8013041,-0.007226669,-0.143631517
65.83334327,-0.007386429,-0.144631945
65.86441398,-0.007873707,-0.144571358
65.89574027,-0.008081443,-0.144572979
65.92677975,-0.008092417,-0.144572312
65.95851588,-0.007108472,-0.144459258
65.98958731,-0.006635389,-0.143735687
66.02156448,-0.006809886,-0.143742811
66.0532949,-0.006915878,-0.143240408
66.085572,-0.007756849,-0.140815853
66.11670637,-0.008126214,-0.140210841
66.14858031,-0.008192071,-0.138723034
66.17924762,-0.008817558,-0.137457185
66.20972395,-0.010055097,-0.137075333
66.24071932,-0.010173401,-0.135414527
66.27200007,-0.009726365,-0.132431893
66.30262136,-0.009382329,-0.128461275
66.33428812,-0.008470961,-0.120736071
66.36560655,-0.00585346,-0.106282466
66.39777899,-0.001869449,-0.081643766
66.42887235,-0.001071792,-0.073994252
66.46053195,0.001177991,-0.031046648
66.49098134,0.000255254,0.003570839
66.52215481,3.57025E-06,0.031550452
66.55442953,0.000606967,0.060548074
66.58512425,0.000627042,0.096641824
66.61635613,0.001047852,0.139699636
66.6472826,0.000938738,0.162866496
66.6792562,0.000342406,0.198571991
66.71033502,-0.000122239,0.230868989
66.74144912,-0.000356736,0.28469696
66.77290463,-0.000191669,0.321423694
66.80430436,-0.000143851,0.351821023
66.83587027,-5.71982E-05,0.395048192
66.86742473,0.000638436,0.454910732
66.89876914,0.005956302,0.497000466
66.92988062,0.020915485,0.547676294
66.96102405,0.022991563,0.555301961
66.99202895,0.035257728,0.578948396
67.02347279,0.050447737,0.595065172
67.05525541,0.078515445,0.608980127
67.08678055,0.107204319,0.616105293
67.11838508,0.142126307,0.621641247
67.14978671,0.168372589,0.628579842
67.1817317,0.205079702,0.635244338
67.21330047,0.214916164,0.637187308
67.24429727,0.254679101,0.645677112
67.27588677,0.284265725,0.651246533
67.30684948,0.324208069,0.663361097
67.33857059,0.333864342,0.664576469
67.37006545,0.37002273,0.666016858
67.40121174,0.395845748,0.667272406
67.43261456,0.428342195,0.674509536
67.46458268,0.44949388,0.677584886
67.49585724,0.461870833,0.679409118
67.5269022,0.480456967,0.683198743
67.55746245,0.504762093,0.690613019
67.58858466,0.520583909,0.694847035
67.6194005,0.533099091,0.696965341
67.65089202,0.547826269,0.700382503
67.68217778,0.551066305,0.700394111
67.71370125,0.561537242,0.699960493
67.74434805,0.567549969,0.700895025
67.77584338,0.571132922,0.701795345
67.80715632,0.571645301,0.701837238
67.83846927,0.572014678,0.702162627
67.86954713,0.573091708,0.702369156
67.90056348,0.572646892,0.702082141
67.93250084,0.571998951,0.701525449
67.96325588,0.570400229,0.700044838
67.99411607,0.567872008,0.699496089
68.02531052,0.565804562,0.697837231
68.05672622,0.56295969,0.694937895
6.81E+01,0.562502893,0.694837489
68.11941528,0.557726603,0.692293203
68.15081978,0.553727744,0.688660637
68.18281364,0.548118467,0.682428722
68.21442175,0.542849309,0.678306081
68.24649072,0.538600663,0.67549745
68.27769136,0.53047067,0.668705141
68.30885816,0.517213571,0.660715105
68.34036088,0.505629941,0.65719396
68.37163472,0.492100377,0.653746939
68.40397835,0.471665405,0.648762459
68.43517232,0.4564787,0.64532692
68.46608901,0.445239527,0.641098422
68.49831939,0.428498309,0.635452782
68.52945852,0.405360178,0.630859335
68.56098676,0.385206739,0.626363122
68.59147906,0.358621983,0.616043126
68.62211537,0.339677575,0.612100274
68.65301991,0.3262314,0.609600801
68.68451095,0.306083506,0.603947353
68.71685624,0.283222283,0.596546176
68.74902654,0.266119628,0.590264552
68.7797513,0.246022727,0.582684902
68.81134605,0.241194341,0.580621536
68.84261656,0.22457533,0.572423539
68.87365079,0.214706879,0.563626926
68.90454769,0.200552848,0.553318078
68.93569684,0.189255735,0.545443187
68.96685958,0.181825665,0.53868504
6.90E+01,0.169268127,0.527142335
69.02974868,0.155413768,0.51518971
69.06033158,0.133846595,0.495986611
69.09146094,0.118130515,0.480022366
69.1223743,0.099769293,0.469189309
69.1533308,0.091576501,0.466453498
69.18499327,0.077769016,0.460206122
69.2161262,0.063688375,0.449227546
69.24793267,0.047132083,0.437758207
6.93E+01,0.03377835,0.426978652
69.33608675,0.01187888,0.399320783
69.35671616,0.004193279,0.38477681
69.3881228,0.000694668,0.364435847
69.41966963,-0.000291452,0.341708493
69.45091438,0.000194277,0.32310828
69.48214746,0.000822621,0.307359813
69.51366425,0.00302545,0.279137883
69.5449295,0.003634316,0.243455939
69.57707453,0.003803143,0.2165732
69.6087923,0.003393218,0.170277896
69.64137554,0.001279371,0.136269643
69.67242718,-0.000455469,0.099070925
69.70408988,0.00161179,0.068548508
69.73542047,0.002006545,0.049454738
69.76694512,0.001585999,0.020855762
69.79845881,0.000176283,-0.014657807
69.83012486,-0.000909047,-0.036313732
69.86102986,-0.000421469,-0.05714107
69.89271283,-0.000627018,-0.068298781
69.92418981,0.000386973,-0.09189644
69.95575452,-1.55729E-06,-0.105490275
69.98714209,0.001488734,-0.124707936
70.018399,0.001080596,-0.139994303
70.04972386,0.000362283,-0.147737573
70.08080029,-0.000203782,-0.157850432
70.11164832,-0.000314502,-0.158734234
70.14313841,-0.0011481,-0.160289607
70.17497158,-0.001752485,-0.162503576
70.20612359,-0.002189243,-0.162732566
70.23760748,-0.00218587,-0.16410694
70.26846433,-0.002407277,-0.166439699
70.30094862,-0.002634934,-0.167703158
70.332932,-0.003361242,-0.16859845
70.36401677,-0.003742553,-0.168610288
70.39592123,-0.004082949,-0.168612247
70.42765594,-0.003768601,-0.168608042
70.45993376,-0.003358113,-0.168488925
70.490803,-0.00283026,-0.167541006
70.52195525,-0.002771369,-0.165217352
70.55400181,-0.002434922,-0.156421514
70.58552074,-0.002278042,-0.149956189
70.61721563,-0.001599841,-0.137635564
70.64903259,-0.001266356,-0.122737724
70.68061137,-0.001357899,-0.103019842
70.71082759,-0.00065796,-0.068178846
70.74140811,-0.000337729,-0.057900168
70.77255201,-0.001345312,-0.020044386
70.8042028,2.43337E-05,0.014584416
70.83596635,0.002149527,0.07391277
70.86615729,0.000894614,0.109523812
70.89777422,0.00053238,0.132178244
70.92954636,-0.000186736,0.170530939
70.96089625,0.000189103,0.217560617
70.99291849,0.000120132,0.255104329
71.02406836,0.000882184,0.305213951
71.05587435,0.0011123,0.315494591
71.08740783,0.001722152,0.349584592
71.11848378,0.003146934,0.365797398
71.14977551,0.003871035,0.388881454
71.18194604,0.0033704,0.417399591
71.21340108,0.004690659,0.459335748
71.24446154,0.004964907,0.497620423
71.27493739,0.00525463,0.511441282
71.30674672,0.006403448,0.530732394
71.3382082,0.009907027,0.55450224
71.36997509,0.014768556,0.567554106
71.40106416,0.023629581,0.575939824
71.43242049,0.029449635,0.580372431
71.4637239,0.047502753,0.588180578
71.49419737,0.062537776,0.593921265
71.52642155,0.078775034,0.596116734
71.55840945,0.104323224,0.597291714
71.59010911,0.117060767,0.599514104
71.62179661,0.137763577,0.600668013
71.65262961,0.159481716,0.600526333
71.68411708,0.18758097,0.602978182
71.71601057,0.210174629,0.603489533
71.74778748,0.241318453,0.604328538
71.7781322,0.262979037,0.604507703
71.81015491,0.289992333,0.601205203
71.84103799,0.297570485,0.600841302
71.8727417,0.325251964,0.600453844
71.90395594,0.342686639,0.599539561
71.93641138,0.364230336,0.599614697
71.96737528,0.381189236,0.59998417
71.99904847,0.39320226,0.600473966
72.03007865,0.409589181,0.600922217
72.06077433,0.429165644,0.601545885
72.09140658,0.444554893,0.605197114
72.12311029,0.455480422,0.607993692
72.15525126,0.469736019,0.611127354
72.18637538,0.481853827,0.612311241
72.21731377,0.496563585,0.611783874
72.24842691,0.507156351,0.611528979
72.2799921,0.520251872,0.611768243
72.31181312,0.531611802,0.611846532
72.34375453,0.543246085,0.612767776
72.37537575,0.551037726,0.613195127
72.40651822,0.566321097,0.614000936
72.43791866,0.576329188,0.615550319
72.46964836,0.58517869,0.617506592
72.50112247,0.593621547,0.617835402
72.53208876,0.596677062,0.617769525
72.5635798,0.598018174,0.617992183
72.59454775,0.598893695,0.619338901
72.62592888,0.599371841,0.621933189
72.65630817,0.599229986,0.623338807
72.68726516,0.59880843,0.623301926
72.71920061,0.598733458,0.623451102
72.75098491,0.598174241,0.624038037
72.78120589,0.5966147,0.624311244
72.81297326,0.594926076,0.624349728
72.84457874,0.593676747,0.623795662
72.87539268,0.592413652,0.622883919
72.90673304,0.590662787,0.622638561
72.93843865,0.587962896,0.621418196
72.96922183,0.585068423,0.619684831
73.00061297,0.581243754,0.619415378
73.03134131,0.575190649,0.61805672
73.06228471,0.572942824,0.617262712
73.09293342,0.559839482,0.609277211
73.1239748,0.549993772,0.608466469
73.15463686,0.534070017,0.603713458
73.18609834,0.51855347,0.596070061
73.21741962,0.501225036,0.596506067
73.24881339,0.489761332,0.597253266
73.28052306,0.480467715,0.597983791
73.31185675,0.464299043,0.596018656
73.34297943,0.440901637,0.594740189
73.37437487,0.422633112,0.59494242
73.40558386,0.406471266,0.596951856
73.43677616,0.396213227,0.597395348
73.46737504,0.374669874,0.597196789
73.49913168,0.358413462,0.596796782
73.53024983,0.341020227,0.596619309
73.56099081,0.316875814,0.596378842
73.59216595,0.304591163,0.596044184
73.62367582,0.28493678,0.595686171
73.65465951,0.264917182,0.595090623
73.6861372,0.239954596,0.591895312
73.71718717,0.222199995,0.588876867
73.74850655,0.210403938,0.587152709
73.77979088,0.191939217,0.583723124
73.81080461,0.167599671,0.577397194
73.8419807,0.15092008,0.567871284
73.87361407,0.128486843,0.549265526
73.90511847,0.109496212,0.528413407
73.9364841,0.085594565,0.500942662
73.9684341,0.079641649,0.495161073
73.99975276,0.050849567,0.470280606
7.40E+01,0.028205724,0.455200979
74.06344295,0.013276029,0.43766378
74.09445,0.00624434,0.42566831
74.12580466,0.001495316,0.412054502
74.15656257,0.000805315,0.406237642
74.18801355,0.000790174,0.381610464
74.21935415,0.002021292,0.349581235
74.25102615,0.002357268,0.312147951
74.28170967,0.002360501,0.286360299
74.31369877,0.001513751,0.240508516
74.34512806,-0.000198508,0.209491734
74.37605643,0.000762538,0.169739668
74.40753889,0.001723523,0.120891604
74.43807149,0.001916246,0.087603565
74.46933436,0.000164533,0.049921038
74.50086474,-0.00016953,0.041667323
74.53249526,-0.000690694,0.006425908
74.56353045,-0.001116386,-0.02154482
74.59455323,-0.002450684,-0.04480038
74.62523746,-0.002997012,-0.059923218
74.65679216,-0.001462451,-0.083447199
74.68741846,-0.001342906,-0.08773922
74.71890044,-0.003057985,-0.100412468
74.75063968,-0.002998487,-0.111752894
74.78195477,-0.001593559,-0.125084429
74.81286454,-0.001350151,-0.132809575
74.8440702,-0.002155247,-0.134303704
74.87537408,-0.001849788,-0.139212529
74.90595293,-0.000211264,-0.15067824
74.93808532,0.000392119,-0.156815225
74.96895885,0.000384996,-0.157416452
75.0004456,0.000166544,-0.157418288
75.03167367,5.73181E-05,-0.157419207
75.06259871,5.73181E-05,-0.157419207
75.09348774,0.000111168,-0.157410996
75.12462997,0.000605137,-0.155425164
75.15595293,0.000551848,-0.154102272
75.18825054,5.02124E-05,-0.151339496
75.2195785,-0.00049654,-0.150895775
75.25194788,-0.000992351,-0.148415546
75.28334689,-0.001472135,-0.145434757
75.31446958,-0.001892411,-0.14339921
75.34532881,-0.001793366,-0.141300815
75.37637687,-0.002668742,-0.135233077
75.40784836,-0.003037217,-0.117755189
75.43909979,-0.003129,-0.110929308
75.47048283,-0.005189185,-0.073405656
75.50166368,-0.006554832,-0.039394635
75.53299642,-0.006339919,0.014847618
75.56415868,-0.006094357,0.027493525
75.59438014,-0.003712726,0.071698915
75.62525702,-0.000694615,0.110660933
75.65652275,0.001226844,0.160001828
75.68770957,0.002000666,0.182390042
75.71941566,0.001739752,0.195415465
75.75144243,0.001270114,0.218802507
75.7833209,0.000893019,0.254505513
75.81454253,0.001179222,0.285396358
75.84551787,0.003048895,0.339084981
75.87777162,0.003990016,0.372704582
75.90821886,0.004602386,0.405924347
75.93926382,0.005629717,0.424529087
75.97043419,0.008838609,0.449022744
76.00120687,0.014081611,0.480746704
76.03227043,0.021935286,0.498725867
76.06337738,0.038850046,0.513023158
76.09537506,0.056153319,0.526929884
76.12679482,0.067565595,0.53673151
76.15773106,0.082998114,0.545067109
76.18844342,0.105791927,0.550476431
76.22049999,0.125074767,0.554341595
76.25235415,0.152033997,0.562791486
76.28355551,0.158683436,0.565021539
76.31478548,0.184987426,0.574348427
76.3451941,0.208073323,0.576385515
76.37690401,0.238408971,0.582110183
76.40806437,0.246390846,0.584410636
76.43936658,0.279392021,0.594469633
76.47020149,0.304447144,0.598512418
76.50169849,0.335401787,0.602834691
76.53338718,0.35835124,0.603267909
76.56419706,0.380096002,0.60376571
76.59564304,0.406977201,0.604704932
76.62726259,0.42019142,0.605994367
76.65732002,0.439316851,0.606627396
76.68843794,0.463368268,0.608056664
76.71952772,0.481314574,0.609899189
76.75125861,0.498773648,0.611654498
76.78204226,0.52540657,0.611747112
76.81309676,0.538510184,0.612171026
76.84444499,0.557443898,0.615218898
76.87533593,0.577983523,0.620649363
76.90701818,0.604027461,0.628714597
76.9392333,0.621157637,0.634486233
76.97087622,0.631183856,0.637271041
77.00115609,0.646358859,0.641306519
77.03211904,0.663542054,0.64417457
77.06319332,0.67067827,0.645532357
77.09411001,0.675101893,0.645659987
77.12621093,0.675453892,0.645534559
77.15744448,0.676034157,0.645082367
77.18945599,0.675850173,0.644838107
77.22101831,0.675520051,0.644197161
77.25228381,0.676270938,0.643440823
77.28310585,0.676098607,0.642926675
77.31343913,0.675868769,0.642470826
77.34516001,0.675624232,0.642713245
77.37575793,0.675060908,0.642859458
77.40745139,0.673605781,0.642951857
77.43810892,0.670219563,0.643716133
77.46924496,0.667388878,0.644231011
77.49960852,0.665118062,0.644551156
77.53066707,0.661414244,0.645154839
77.56220579,0.653999535,0.645390273
77.59335685,0.648598402,0.64520538
77.624295,0.639724593,0.644664209
77.65484333,0.632999608,0.645702447
77.68639946,0.628924158,0.645993851
77.71768022,0.623206033,0.645097252
77.74911618,0.617791571,0.643139173
77.78122687,0.609447366,0.641015221
77.81176066,0.600434098,0.639404497
77.84292626,0.593933751,0.638997723
77.87387919,0.58398027,0.637698076
77.90535116,0.570684621,0.636140671
77.93677831,0.559385096,0.635537722
77.96825838,0.54091497,0.634632647
77.9994216,0.535711538,0.63451582
78.03068089,0.515466197,0.633335281
78.06088042,0.500669782,0.632994226
78.09188509,0.479817728,0.631331411
78.12335849,0.463949484,0.62973652
78.15473866,0.451788015,0.627487561
78.1868875,0.432042308,0.623290772
78.21775055,0.404543906,0.620622398
78.24984717,0.382544425,0.619739388
78.28111696,0.354569157,0.616716211
78.31252885,0.333959731,0.613521735
78.34414101,0.313596288,0.610076229
78.37506294,0.286280521,0.608850594
78.40668225,0.273313179,0.607599506
78.43741798,0.252655084,0.606442813
78.4690454,0.232504244,0.605173234
78.50112128,0.207599241,0.598563378
78.53330636,0.188983394,0.596257586
78.56401348,0.176803507,0.593272826
78.59505749,0.158331039,0.589792738
78.62569308,0.134233804,0.586137573
78.65646243,0.117117526,0.581973533
78.68761253,0.10719035,0.579669739
78.71902299,0.095021185,0.578014348
78.75165582,0.082953997,0.571768462
78.78381157,0.075259741,0.562842673
78.8151834,0.063537549,0.546811086
78.84713697,0.052069473,0.530464909
78.87851524,0.026561488,0.494456303
78.9093926,0.009077644,0.460081315
78.93967223,0.003424235,0.444215277
78.97134471,0.002311555,0.419910738
79.00251007,0.002775554,0.386174824
79.03443193,0.003236703,0.359912818
79.0653553,0.004337837,0.326261615
79.09697556,0.004891571,0.303626196
79.12766123,0.00469971,0.271166234
79.15842938,0.00515325,0.244505057
79.1897223,0.005450505,0.212047005
79.22159314,0.005622736,0.187122714
79.25361562,0.005395336,0.150189611
79.28493786,0.004770359,0.119862377
79.31664753,0.004418867,0.092811712
79.34844208,0.004358321,0.059039828
79.37963772,0.003674458,0.041094648
79.41032863,0.003320396,0.022395219
79.44132257,0.004108778,0.005966479
79.4726665,0.003917016,-0.0012896
79.50373721,0.004081083,-0.015403552
79.53506184,0.003359134,-0.03084824
79.56710362,0.003459885,-0.049532631
79.59796667,0.002732291,-0.071472379
79.62932491,0.002134166,-0.076201529
79.66080523,0.000784773,-0.084688449
79.69174886,0.000790756,-0.086946136
79.72270346,0.001056321,-0.090023537
79.75452948,0.001663164,-0.090623677
79.78602338,0.001882577,-0.090622122
79.81744838,0.001995546,-0.090677454
79.84903836,0.002327722,-0.090620651
79.88010263,0.002267126,-0.087924761
79.91099524,0.001657778,-0.085998143
79.94218302,0.001270016,-0.085175603
79.97403669,0.000458124,-0.084525686
80.00607634,-0.00036649,-0.083430699
80.03743148,-0.000430015,-0.079632272
80.06838727,-0.000501434,-0.072043425
80.09992504,-0.000565676,-0.06791823
80.13144374,-0.000795116,-0.063902251
80.16177535,-0.000912273,-0.060163149
80.19361854,-0.001030802,-0.05544031
80.22434402,-0.001365763,-0.050496368
80.25613856,-0.001442039,-0.043020375
80.28684998,-0.00109372,-0.029719844
80.31805158,-0.001257951,-0.012961767
80.34939337,-0.001565539,-0.004228592
80.38004279,-0.000329912,0.018535848
80.41168284,0.000818525,0.046315448
80.44289398,0.001442259,0.082879053
80.47397542,0.004100218,0.146932574
80.50579858,0.004981234,0.176908526
80.53709126,0.004053724,0.220604873
80.56834102,0.003541754,0.256940892
80.59897995,0.003295014,0.311773166
80.62960124,0.003549132,0.345650259
80.66072154,0.003838138,0.365387113
80.69206357,0.003805605,0.393509898
80.72324944,0.004824363,0.429950231
80.7539854,0.011297102,0.448695544
80.78540325,0.022083515,0.471036694
80.8176198,0.028185307,0.491279108
80.84813166,0.037605143,0.515608994
80.87854767,0.040479415,0.522709398
80.91060448,0.055448943,0.545561688
80.94172287,0.069708247,0.559159109
80.97326732,0.08790229,0.574587628
81.00504208,0.103039953,0.583028974
81.03634357,0.115085283,0.585693539
81.06769562,0.133677213,0.59111702
81.09822774,0.158849148,0.60144861
81.12885976,0.181083331,0.604106034
81.15944099,0.210054472,0.60841198
81.19055629,0.217009651,0.61023238
81.22129154,0.243988741,0.615795704
81.25266814,0.26602921,0.617290341
81.28402328,0.297519344,0.617752129
81.31555009,0.304902347,0.618086205
81.34729505,0.331929019,0.620451596
81.37899661,0.352433316,0.623002595
81.41010547,0.381890669,0.624496913
81.44098282,0.402205949,0.625110909
81.47182155,0.42178283,0.626909193
81.50276589,0.434844912,0.628796441
81.53452373,0.459848582,0.632597069
81.56643343,0.476534062,0.635472169
81.59759402,0.490700707,0.638521604
81.62848926,0.504014569,0.641437893
81.65924525,0.511720305,0.643524757
81.68999004,0.521521412,0.647749837
81.72144365,0.523266622,0.648813578
81.75307775,0.527900522,0.650732079
81.78336239,0.531379539,0.652642145
81.81434274,0.536687455,0.65492124
81.8456769,0.54032412,0.655509133
81.87713361,0.543920785,0.657596291
81.90821576,0.54619823,0.659233898
81.93960238,0.549139443,0.660709892
81.97027326,0.550447802,0.661181281
82.00246859,0.550026837,0.661631584
82.03343368,0.547680958,0.661372152
82.06413651,0.547200487,0.661616041
82.09525847,0.545710356,0.663057365
82.12602377,0.544611047,0.664156777
82.15814972,0.542987432,0.665121215
82.18936729,0.542256993,0.665020978
82.22038794,0.539465268,0.665099815
82.25219822,0.536215753,0.664644005
82.28431273,0.525098993,0.659917201
82.31598616,0.515510877,0.657167031
82.3481617,0.505479246,0.654937287
82.37932277,0.489529082,0.651279172
82.40944648,0.47647095,0.647518476
82.44082975,0.467643633,0.645966248
82.47260785,0.449743537,0.644616391
82.50375199,0.436795461,0.646004376
82.5351522,0.422773841,0.647558172
82.56725478,0.403670372,0.646737641
82.59849954,0.387929233,0.64306791
82.62982774,0.377103017,0.639877711
82.66184783,0.361943174,0.63578586
82.6927886,0.342429913,0.631916096
82.72408199,0.326428243,0.628112872
82.75563884,0.304359626,0.623657383
82.78662133,0.298667447,0.62259215
82.81835246,0.275152012,0.619429039
82.84992313,0.257499737,0.616668028
82.88116693,0.234263751,0.613549597
82.91215825,0.217121617,0.611576935
82.94393659,0.200491262,0.60813701
82.97448206,0.177562856,0.604084255
83.00559211,0.16669167,0.601932031
83.03687716,0.152201629,0.597564835
83.06830478,0.13858314,0.59300835
83.10024071,0.120683062,0.583071961
83.13082123,0.106881155,0.571565827
83.1616478,0.097853027,0.565389191
83.19242668,0.079767032,0.552626487
83.22348666,0.066613947,0.541315996
83.2549808,0.052960221,0.528149958
83.2858901,0.044289697,0.518946093
83.31757021,0.025886156,0.502670923
83.34868073,0.017126225,0.489584559
83.37985396,0.010233527,0.476611622
83.41083789,0.003220792,0.448219255
83.44234204,0.003103536,0.439769779
83.47308397,0.003722498,0.400050144
83.50437856,0.003349568,0.376430665
83.53657746,0.00336969,0.335846115
83.56810069,0.003826674,0.29773465
83.59956717,0.003797441,0.247711547
8.36E+01,0.00370021,0.212482219
83.66128039,0.004104583,0.188073238
83.69204926,0.00362522,0.155064751
83.72401166,0.002963621,0.115269979
83.75445199,0.002061108,0.084143002
83.78581667,0.002121029,0.045269497
83.81718946,0.001853732,0.020302734
83.84863663,0.001696468,0.005737911
83.87993073,0.000928149,-0.009543478
83.91167045,0.000135371,-0.018562832
83.94273734,-0.000444861,-0.025709804
83.97462153,-0.00059345,-0.030437096
84.00577402,-0.000245742,-0.037081082
84.03719115,-0.00024267,-0.038070891
84.06776071,-0.000838835,-0.039998826
84.09934759,-0.001219243,-0.040879843
84.13077855,-0.000727387,-0.041481159
84.16066384,-0.000618393,-0.041534826
84.19209051,-6.95346E-05,-0.042080189
84.22322106,0.000152399,-0.042464635
84.25458121,0.0005919,-0.042846322
84.28580308,0.000537156,-0.043174095
84.31673265,0.000430733,-0.044384995
