dt,A,B
29.36824608,0.000219791,6.26364E-07
29.39940667,0.000219791,6.26364E-07
29.42981791,0.000219791,6.26364E-07
29.46136022,0.000219791,6.26364E-07
29.49301648,0.000219791,6.26364E-07
29.5240972,0.000219791,6.26364E-07
29.5552671,0.000219791,6.26364E-07
29.58647108,0.000219791,6.26364E-07
29.61759162,0.000219791,6.26364E-07
29.64937449,0.000219791,6.26364E-07
29.68035889,0.000219791,6.26364E-07
29.71110868,0.000219791,6.26364E-07
29.7432003,0.000219791,6.26364E-07
29.77480865,0.000219791,6.26364E-07
29.80594397,0.000219791,6.26364E-07
29.83753181,0.000219791,6.26364E-07
29.86785221,0.000219791,6.26364E-07
29.89907455,0.000219791,6.26364E-07
29.9295454,0.000219791,6.26364E-07
29.96053195,0.000219791,6.26364E-07
29.99141169,0.000219791,6.26364E-07
30.02280426,0.000219791,6.26364E-07
30.05384946,0.000219791,6.26364E-07
30.08535147,0.000219791,6.26364E-07
30.11615777,0.000219791,6.26364E-07
30.14662719,0.000219791,6.26364E-07
30.17785907,0.000219791,6.26364E-07
30.20939684,0.000219791,6.26364E-07
30.24050021,0.000219791,6.26364E-07
30.2711122,0.000219791,6.26364E-07
30.30147433,0.000219791,6.26364E-07
30.33247828,0.000219791,6.26364E-07
30.36383939,0.000219791,6.26364E-07
30.3953383,0.000219791,6.26364E-07
30.42745781,0.000219791,6.26364E-07
30.45886946,0.000219791,6.26364E-07
30.49083829,0.000219791,6.26364E-07
30.52237797,0.000219791,6.26364E-07
30.55383682,0.000219791,6.26364E-07
30.58413672,0.000219791,6.26364E-07
30.61574244,0.000219791,6.26364E-07
30.64670277,0.000219791,6.26364E-07
30.67798162,0.000219791,6.26364E-07
30.70957279,0.000219791,6.26364E-07
30.74078584,0.000219791,6.26364E-07
30.771662,0.000219791,6.26364E-07
30.80370712,0.000219791,6.26364E-07
30.83382416,0.000219791,6.26364E-07
30.86545014,0.000219791,6.26364E-07
30.89692307,0.000219791,6.26364E-07
30.92756343,0.000219791,6.26364E-07
30.95879745,0.000219791,6.26364E-07
30.99029899,0.000219791,6.26364E-07
31.02090168,0.000219791,6.26364E-07
31.0518558,0.000219791,6.26364E-07
31.08327413,0.000219791,6.26364E-07
31.11498475,0.000219791,6.26364E-07
31.14573908,0.000219791,6.26364E-07
31.17692041,0.000219791,6.26364E-07
31.20770216,0.000219791,6.26364E-07
31.23884249,0.000219791,6.26364E-07
31.27010155,0.000219791,6.26364E-07
31.30171561,0.000219791,6.26364E-07
31.33259821,0.000219791,6.26364E-07
31.36399174,0.000219791,6.26364E-07
31.39487934,0.000219791,6.26364E-07
31.42667103,0.000219791,6.26364E-07
31.45799828,0.000219791,6.26364E-07
31.48922682,0.000219791,6.26364E-07
31.5206573,0.000219791,6.26364E-07
31.55220437,0.000219791,6.26364E-07
31.58420515,0.000219791,6.26364E-07
31.61590219,0.000219791,6.26364E-07
31.64636159,0.000219791,6.26364E-07
31.67765522,0.000219791,6.26364E-07
31.70836663,0.000219791,6.26364E-07
31.73981023,0.000219791,6.26364E-07
31.77207303,0.000219791,6.26364E-07
31.80338621,0.000219791,6.26364E-07
31.8349576,0.000219791,6.26364E-07
31.86707616,0.000219791,6.26364E-07
31.89859509,0.000219791,6.26364E-07
31.92945147,0.000219791,6.26364E-07
31.9607687,0.000219791,6.26364E-07
31.99159169,0.000219791,6.26364E-07
32.02246118,0.000219791,6.26364E-07
32.05343914,0.000219791,6.26364E-07
32.08473778,0.000219791,6.26364E-07
32.11717486,0.000219791,6.26364E-07
32.14835501,0.000219791,6.26364E-07
32.17902875,0.000219791,6.26364E-07
32.21065283,0.000219791,6.26364E-07
32.2420826,0.000219791,6.26364E-07
32.27276063,0.000219791,6.26364E-07
32.3037169,0.000219791,6.26364E-07
32.33547807,0.000219791,6.26364E-07
32.36680198,0.000219791,6.26364E-07
32.39879298,0.000219791,6.26364E-07
32.42946076,0.000219791,6.26364E-07
32.46052694,0.000219791,6.26364E-07
32.49232149,0.000219791,6.26364E-07
32.52361107,0.000219791,6.26364E-07
32.55507183,0.000219791,6.26364E-07
32.58619404,0.000219791,6.26364E-07
32.6168921,0.000219791,6.26364E-07
32.64831448,0.000219791,6.26364E-07
32.67962551,0.000219791,6.26364E-07
32.71093345,0.000219791,6.26364E-07
32.74229789,0.000219791,6.26364E-07
32.77366114,0.000219791,6.26364E-07
32.80493665,0.000219791,6.26364E-07
32.83735919,0.000219791,6.26364E-07
32.86854291,0.000219791,6.26364E-07
32.89919877,0.000219791,6.26364E-07
32.92964745,0.000219791,6.26364E-07
32.96089625,0.000219791,6.26364E-07
32.99283504,0.000219791,6.26364E-07
33.0238483,0.000219791,6.26364E-07
33.0554986,0.000219791,6.26364E-07
33.08711958,0.000219791,6.26364E-07
33.1184299,0.000219791,6.26364E-07
33.14891267,0.000219791,6.26364E-07
33.17952371,0.000219791,6.26364E-07
33.21057296,0.000219791,6.26364E-07
33.24236393,0.000219791,6.26364E-07
33.27353311,0.000219791,6.26364E-07
33.30531168,0.000219791,6.26364E-07
33.33724332,0.000219791,6.26364E-07
33.36826539,0.000219791,6.26364E-07
33.39906859,0.000219791,6.26364E-07
33.430655,0.000219791,6.26364E-07
33.46233964,0.000219791,6.26364E-07
33.49374223,0.000219791,6.26364E-07
33.52550769,0.000219791,6.26364E-07
33.55690527,0.000219791,6.26364E-07
33.58820105,0.000219791,6.26364E-07
33.61902189,0.000219791,6.26364E-07
33.6501627,0.000219791,6.26364E-07
33.68179107,0.000219791,6.26364E-07
33.71334124,0.000219791,6.26364E-07
33.74440241,0.000219791,6.26364E-07
33.77568245,0.000219791,6.26364E-07
33.80690742,0.000219791,6.26364E-07
33.83815384,0.000219791,6.26364E-07
33.87044287,0.000219791,6.26364E-07
33.90174699,0.000219791,6.26364E-07
33.93321753,0.000219791,6.26364E-07
33.96506119,0.000219791,6.26364E-07
33.99573493,0.000219791,6.26364E-07
34.02642059,0.000219791,6.26364E-07
34.057971,0.000219791,6.26364E-07
34.090312,0.000219791,6.26364E-07
34.12163877,0.000219791,6.26364E-07
34.1535728,0.000219791,6.26364E-07
34.1843338,0.000219791,6.26364E-07
34.21569228,0.000219791,6.26364E-07
34.24715185,0.000219791,6.26364E-07
34.27832031,0.000219791,6.26364E-07
34.30953169,0.000219791,6.26364E-07
34.34081221,0.000219791,6.26364E-07
34.37182617,0.000219791,6.26364E-07
34.40304279,0.000219791,6.26364E-07
34.43449569,0.000219791,6.26364E-07
34.46608138,0.000219791,6.26364E-07
34.49662304,0.000219791,6.26364E-07
34.52813268,0.000219791,6.26364E-07
34.55976725,0.000219791,6.26364E-07
34.59135652,0.000219791,6.26364E-07
34.62234306,0.000219791,6.26364E-07
34.65335464,0.000219791,6.26364E-07
34.68481827,0.000219791,6.26364E-07
34.71601439,0.000219791,6.26364E-07
34.74588394,0.000219791,6.26364E-07
34.77716064,0.000219791,6.26364E-07
34.80848646,0.000219791,6.26364E-07
34.8402431,0.000219791,6.26364E-07
34.87192583,0.000219791,6.26364E-07
34.90273952,0.000219791,6.26364E-07
34.93416309,0.000219791,6.26364E-07
34.96668577,0.000219791,6.26364E-07
34.99698877,0.000219791,6.26364E-07
35.02786469,0.000219791,6.26364E-07
35.0595274,0.000219791,6.26364E-07
35.09073043,0.000219791,6.26364E-07
35.12202978,0.000219791,6.26364E-07
35.15421462,0.000219791,6.26364E-07
35.18622589,0.000219791,6.26364E-07
35.21703696,0.000219791,6.26364E-07
35.24876118,0.000219791,6.26364E-07
35.28016305,0.000219791,6.26364E-07
35.31119704,0.000219791,6.26364E-07
35.34204125,0.000219791,6.26364E-07
35.37435889,0.000219791,6.26364E-07
35.4055233,0.000219791,6.26364E-07
35.43673348,0.000219791,6.26364E-07
35.4681499,0.000219791,6.26364E-07
35.4999795,0.000219791,6.26364E-07
35.53205252,0.000219791,6.26364E-07
35.56241775,0.000219791,6.26364E-07
35.59388423,0.000219791,6.26364E-07
35.62552476,0.000219791,6.26364E-07
35.65697789,0.000219791,6.26364E-07
35.68793559,0.000219791,6.26364E-07
35.72062635,0.000219791,6.26364E-07
35.75195074,0.000219791,6.26364E-07
35.78367996,0.000219791,6.26364E-07
35.81448364,0.000219791,6.26364E-07
35.84556365,0.000219791,6.26364E-07
35.87607431,0.000219791,6.26364E-07
35.9071126,0.000219791,6.26364E-07
35.93848038,0.000219791,6.26364E-07
35.96985388,0.000219791,6.26364E-07
36.00033641,0.000219791,6.26364E-07
36.03187823,0.000219791,6.26364E-07
36.0629952,0.000219791,6.26364E-07
36.09475422,0.000219791,6.26364E-07
36.12567592,0.000219791,6.26364E-07
36.15681314,0.000219791,6.26364E-07
36.18791008,0.000219791,6.26364E-07
36.21875334,0.000219791,6.26364E-07
36.25054312,0.000219791,6.26364E-07
36.28217387,0.000219791,6.26364E-07
36.31281352,0.000219791,6.26364E-07
36.34398365,0.000219791,6.26364E-07
36.37538719,0.000219791,6.26364E-07
36.40711951,0.000219791,6.26364E-07
36.43849659,0.000219791,6.26364E-07
36.46945739,0.000219791,6.26364E-07
36.50021935,0.000219791,6.26364E-07
36.53232265,0.000219791,6.26364E-07
36.56286883,0.000219791,6.26364E-07
36.59480882,0.000219791,6.26364E-07
36.62632418,0.000219791,6.26364E-07
36.65838647,0.000219791,6.26364E-07
36.68971419,0.000219791,6.26364E-07
36.72215867,0.000219791,6.26364E-07
36.75242043,0.000219791,6.26364E-07
36.78428769,0.000219791,6.26364E-07
36.81568599,0.000219791,6.26364E-07
36.84630728,0.000219791,6.26364E-07
36.87767339,0.000219791,6.26364E-07
36.90863752,0.000219791,6.26364E-07
36.93989468,0.000219791,6.26364E-07
36.97135568,0.000219791,6.26364E-07
37.00238419,0.000219791,6.26364E-07
37.0335834,0.000219791,6.26364E-07
37.06426477,0.000219791,6.26364E-07
37.09553814,0.000219791,6.26364E-07
37.12666845,0.000219791,6.26364E-07
37.15783644,0.000219791,6.26364E-07
37.18865752,0.000219791,6.26364E-07
37.21977425,0.000219791,6.26364E-07
37.25055361,0.000219791,6.26364E-07
37.28212047,0.000219791,6.26364E-07
37.31366992,0.000219791,6.26364E-07
37.34479713,0.000219791,6.26364E-07
37.37605476,0.000219791,6.26364E-07
37.40771127,0.000219791,6.26364E-07
37.43826103,0.000219791,6.26364E-07
37.46922064,0.000219791,6.26364E-07
37.50070953,0.000219791,6.26364E-07
37.53225827,0.000219791,6.26364E-07
37.56336331,0.000219791,6.26364E-07
37.59506416,0.000219791,6.26364E-07
37.62608719,0.000219791,6.26364E-07
37.65752149,0.000219791,6.26364E-07
37.68875647,0.000219791,6.26364E-07
37.71904159,0.000219791,6.26364E-07
37.75092244,0.000219791,6.26364E-07
37.78198934,0.000219791,6.26364E-07
37.81346655,0.000219791,6.26364E-07
37.84510493,0.000219791,6.26364E-07
37.87585282,0.000219791,6.26364E-07
37.90704584,0.000219791,6.26364E-07
37.93827319,0.000219791,6.26364E-07
37.97045875,0.000219791,6.26364E-07
38.00146532,0.000219791,6.26364E-07
38.03303528,0.000219791,6.26364E-07
38.06412649,0.000219791,6.26364E-07
38.09591866,0.000219791,6.26364E-07
38.12794662,0.000219791,6.26364E-07
38.15993142,0.000219791,6.26364E-07
38.19167876,0.000219791,6.26364E-07
38.22324967,0.000219791,6.26364E-07
38.25464749,0.000219791,6.26364E-07
38.28627563,0.000219791,6.26364E-07
38.31745386,0.000219791,6.26364E-07
38.34866595,0.000219791,6.26364E-07
38.38031673,0.000219791,6.26364E-07
38.41193128,0.000219791,6.26364E-07
38.44335508,0.000219791,6.26364E-07
38.47467065,0.000219791,6.26364E-07
38.50613189,0.000219791,6.26364E-07
38.53776383,0.000219791,6.26364E-07
38.56865358,0.000219791,6.26364E-07
38.59986067,0.000219791,6.26364E-07
38.6308403,0.000219791,6.26364E-07
38.66187382,0.000219791,6.26364E-07
38.6927278,0.000219791,6.26364E-07
38.72426081,0.000219791,6.26364E-07
38.75532341,0.000219791,6.26364E-07
38.78632903,0.000219791,6.26364E-07
38.81770134,0.000219791,6.26364E-07
38.84877205,0.000219791,6.26364E-07
38.88035822,0.000219791,6.26364E-07
38.91158962,0.000219791,6.26364E-07
38.94291282,0.000273911,4.46258E-07
38.97440863,0.000273911,4.46258E-07
39.00536799,0.000273911,4.46258E-07
39.03678584,0.000273911,4.46258E-07
39.06786418,0.000273911,4.46258E-07
39.1001029,0.000273911,4.46258E-07
39.13107276,0.000273911,4.46258E-07
39.1618259,0.000273911,4.46258E-07
39.19286656,0.000273911,4.46258E-07
39.22450089,0.000273911,4.46258E-07
39.25561953,0.000273911,4.46258E-07
39.28684473,0.000273911,4.46258E-07
39.31817842,0.000273911,4.46258E-07
39.34993124,0.000273911,4.46258E-07
39.38165998,0.000273911,4.46258E-07
39.41305089,0.000273911,4.46258E-07
39.44453526,0.000273911,4.46258E-07
39.47591639,0.000273911,4.46258E-07
39.50730133,0.000273911,4.46258E-07
39.53868341,0.000273911,4.46258E-07
39.57097435,0.000273911,4.46258E-07
39.60224628,0.000273911,4.46258E-07
39.63386083,0.000273911,4.46258E-07
39.66542244,0.000273911,4.46258E-07
39.6958704,0.000273911,4.46258E-07
39.72745252,0.000273911,4.46258E-07
39.75850201,0.000273911,4.46258E-07
39.79021049,0.000273911,4.46258E-07
39.82157397,0.000273911,4.46258E-07
39.85254383,0.000273911,4.46258E-07
39.88319612,0.000273911,4.46258E-07
39.91436386,0.000273911,4.46258E-07
39.94591832,0.000273911,4.46258E-07
39.97728539,0.000273911,4.46258E-07
40.00899601,0.000273911,4.46258E-07
40.04046917,0.000273911,4.46258E-07
40.0710063,0.000273911,4.46258E-07
40.10218859,0.000273911,4.46258E-07
40.13308525,0.000273911,4.46258E-07
40.16431141,0.000273911,4.46258E-07
40.19540811,0.000273911,4.46258E-07
40.22662449,0.000273911,4.46258E-07
40.25727844,0.000273911,4.46258E-07
40.28778028,0.000273911,4.46258E-07
40.3180716,0.000273911,4.46258E-07
40.34929323,0.000273911,4.46258E-07
40.38101339,0.000273911,4.46258E-07
40.41179013,0.000273911,4.46258E-07
40.44171548,0.000273911,4.46258E-07
40.47435999,0.000273911,4.46258E-07
40.50657082,0.000273911,4.46258E-07
40.5369246,0.000273911,4.46258E-07
40.56866169,0.000273911,4.46258E-07
40.59991241,0.000273911,4.46258E-07
40.63180137,0.000273911,4.46258E-07
40.6631813,0.000273911,4.46258E-07
40.69455099,0.000273911,4.46258E-07
40.72595954,0.000273911,4.46258E-07
40.75746298,0.000273911,4.46258E-07
40.78867555,0.000273911,4.46258E-07
40.82007146,0.000273911,4.46258E-07
40.8520987,0.000273911,4.46258E-07
40.88300157,0.000273911,4.46258E-07
40.91407847,0.000273911,4.46258E-07
40.94569921,0.000273911,4.46258E-07
40.97700977,0.000273911,4.46258E-07
41.00830388,0.000273911,4.46258E-07
41.03979778,0.000273911,4.46258E-07
41.07089186,0.000273911,4.46258E-07
41.10253859,0.000273911,4.46258E-07
41.13316917,0.000273911,4.46258E-07
41.16526628,0.000273911,4.46258E-07
41.19644547,0.000273911,4.46258E-07
41.22890162,0.000273911,4.46258E-07
41.25961685,0.000273911,4.46258E-07
41.29183507,0.000273911,4.46258E-07
41.32336283,0.000273911,4.46258E-07
41.35570836,0.000273911,4.46258E-07
41.38658619,0.000273911,4.46258E-07
41.41874719,0.000273911,4.46258E-07
41.45062375,0.000273911,4.46258E-07
41.48107791,0.000273911,4.46258E-07
41.51221943,0.000273911,4.46258E-07
41.54415298,0.000273911,4.46258E-07
41.57609439,0.000273911,4.46258E-07
41.60771465,0.000273911,4.46258E-07
41.64006186,0.000273911,4.46258E-07
41.67135191,0.000273911,4.46258E-07
41.70271802,0.000273911,4.46258E-07
41.73429775,0.000273911,4.46258E-07
41.76605558,0.000273911,4.46258E-07
41.79677844,0.000273911,4.46258E-07
41.82759571,0.000273911,4.46258E-07
41.85874367,0.000273911,4.46258E-07
41.89078712,0.000273911,4.46258E-07
41.92204213,0.000273911,4.46258E-07
41.95442224,0.000273911,4.46258E-07
41.98535967,0.000273911,4.46258E-07
42.01757622,0.000273911,4.46258E-07
42.04907393,0.000273911,4.46258E-07
42.08100581,0.000273911,4.46258E-07
42.11256695,0.000273911,4.46258E-07
42.14378119,0.000273911,4.46258E-07
42.17515922,0.000273911,4.46258E-07
42.20663238,0.000273911,4.46258E-07
42.23831964,0.000273911,4.46258E-07
42.26964736,0.000273911,4.46258E-07
42.29998398,0.000273911,4.46258E-07
42.33155656,0.000273911,4.46258E-07
42.36222148,0.000273911,4.46258E-07
42.39354444,0.000273911,4.46258E-07
42.42487788,0.000273911,4.46258E-07
42.45623517,0.000273911,4.46258E-07
42.4875958,0.000273911,4.46258E-07
42.5192225,0.000273911,4.46258E-07
42.55053449,0.000273911,4.46258E-07
42.58215022,0.000273911,4.46258E-07
42.61244678,0.000273911,4.46258E-07
42.64455771,0.000273911,4.46258E-07
42.67585254,0.000273911,4.46258E-07
42.70718813,0.000273911,4.46258E-07
42.73785353,0.000273911,4.46258E-07
42.76917148,0.000273911,4.46258E-07
42.79977798,0.000273911,4.46258E-07
42.83110118,0.000273911,4.46258E-07
42.86279655,0.000273911,4.46258E-07
42.89350152,0.000273911,4.46258E-07
42.92524576,0.000273911,4.46258E-07
42.95628977,0.000273911,4.46258E-07
42.98794746,0.000273911,4.46258E-07
43.01897812,0.000273911,4.46258E-07
43.05045986,0.000273911,4.46258E-07
43.08209229,0.000273911,4.46258E-07
43.11354661,0.000273911,4.46258E-07
43.14440036,0.000273911,4.46258E-07
43.1751833,0.000273911,4.46258E-07
43.20657706,0.000273911,4.46258E-07
43.23835802,0.000273911,4.46258E-07
43.27052927,0.000273911,4.46258E-07
43.30158663,0.000273911,4.46258E-07
43.33283591,0.000273911,4.46258E-07
43.36487103,0.000273911,4.46258E-07
43.39559698,0.000273911,4.46258E-07
43.42758989,0.000273911,4.46258E-07
43.45849633,0.000273911,4.46258E-07
43.48961759,0.000273911,4.46258E-07
43.52122355,0.000273911,4.46258E-07
43.55268502,0.000273911,4.46258E-07
43.58353353,0.000273911,4.46258E-07
43.61477661,0.000273911,4.46258E-07
43.64644074,0.000273911,4.46258E-07
43.67676783,0.000273911,4.46258E-07
43.70819259,0.000273911,4.46258E-07
43.73954868,0.000273911,4.46258E-07
43.77105641,0.000273911,4.46258E-07
43.80328488,0.000273911,4.46258E-07
43.83474684,0.000273911,4.46258E-07
43.86596346,0.000273911,4.46258E-07
43.89719176,0.000273911,4.46258E-07
43.92891145,0.000273911,4.46258E-07
43.96016431,0.000273911,4.46258E-07
43.99048162,0.000273911,4.46258E-07
44.0217278,0.000273911,4.46258E-07
44.05212665,0.000273911,4.46258E-07
44.08385491,0.000273911,4.46258E-07
44.1157372,0.000273911,4.46258E-07
44.1464684,0.000273911,4.46258E-07
44.17710137,0.000273911,4.46258E-07
44.20939469,0.000273911,4.46258E-07
44.24119568,0.000273911,4.46258E-07
44.27303147,0.000273911,4.46258E-07
44.3038516,0.000273911,4.46258E-07
44.33460355,0.000273911,4.46258E-07
44.36613297,0.000273911,4.46258E-07
44.39706683,0.000273911,4.46258E-07
44.42875338,0.000273911,4.46258E-07
44.46001577,0.000273911,4.46258E-07
44.49227953,0.000273911,4.46258E-07
44.52310467,0.000273911,4.46258E-07
44.55453348,0.000273911,4.46258E-07
44.58591533,0.000273911,4.46258E-07
44.61764598,0.000273911,4.46258E-07
44.64980316,0.000273911,4.46258E-07
44.6813755,0.000273911,4.46258E-07
44.71211314,0.000273911,4.46258E-07
44.74393845,0.000273911,4.46258E-07
44.77431035,0.000273911,4.46258E-07
44.80581284,0.000273911,4.46258E-07
44.83760381,0.000273911,4.46258E-07
44.86882591,0.000273911,4.46258E-07
44.89998055,0.000273911,4.46258E-07
44.93178654,0.000273911,4.46258E-07
44.9629581,0.000273911,4.46258E-07
44.99421477,0.000273911,4.46258E-07
45.02515936,0.000273911,4.46258E-07
45.05637884,0.000273911,4.46258E-07
45.08759689,0.000273911,4.46258E-07
45.11977887,0.000273911,4.46258E-07
45.15094972,0.000273911,4.46258E-07
45.18317485,0.000273911,4.46258E-07
45.21447039,0.000273911,4.46258E-07
45.24520946,0.000273911,4.46258E-07
45.27691102,0.000273911,4.46258E-07
45.30813265,0.000273911,4.46258E-07
45.33887768,0.000273911,4.46258E-07
45.37017775,0.000273911,4.46258E-07
45.40135193,0.000273911,4.46258E-07
45.4331708,0.000273911,4.46258E-07
45.46428704,0.000273911,4.46258E-07
45.49606657,0.000273911,4.46258E-07
45.52744675,0.000273911,4.46258E-07
45.55853391,0.000273911,4.46258E-07
45.59055281,0.000273911,4.46258E-07
45.62208414,0.000273911,4.46258E-07
45.65355873,0.000273911,4.46258E-07
45.68475795,0.000273911,4.46258E-07
45.71540809,0.000273911,4.46258E-07
45.74667144,0.000273911,4.46258E-07
45.77807617,0.000273911,4.46258E-07
45.80979919,0.000273911,4.46258E-07
45.8407774,0.000273911,4.46258E-07
45.87211514,0.000273911,4.46258E-07
45.90249443,0.000273911,4.46258E-07
45.93440318,0.000273911,4.46258E-07
45.96649218,0.000273911,4.46258E-07
45.99709582,0.000273911,4.46258E-07
46.0287168,0.000273911,4.46258E-07
46.06032562,0.000273911,4.46258E-07
46.09151316,0.000273911,4.46258E-07
46.12276554,0.000273911,4.46258E-07
46.15374637,0.000273911,4.46258E-07
46.18478322,0.000273911,4.46258E-07
46.2163589,0.000273911,4.46258E-07
46.2474103,0.000273911,4.46258E-07
46.27903318,0.000273911,4.46258E-07
46.310776,0.000273911,4.46258E-07
46.34161568,0.000273911,4.46258E-07
46.37336493,0.000273911,4.46258E-07
46.40405536,0.000273911,4.46258E-07
46.43609428,0.000273911,4.46258E-07
46.4668777,0.000273911,4.46258E-07
46.49864221,0.000273911,4.46258E-07
46.5294714,0.000273911,4.46258E-07
46.56135893,0.000273911,4.46258E-07
46.59292126,0.000273911,4.46258E-07
46.62418103,0.000273911,4.46258E-07
46.65522099,0.000273911,4.46258E-07
46.68614817,0.000273911,4.46258E-07
46.71717191,0.000273911,4.46258E-07
46.74866724,0.000273911,4.46258E-07
46.77961898,0.000273911,4.46258E-07
46.81061077,0.000273911,4.46258E-07
46.84216547,0.000273911,4.46258E-07
46.87444949,0.000273911,4.46258E-07
46.90506411,0.000273911,4.46258E-07
46.93586683,0.000273911,4.46258E-07
46.9673326,0.000273911,4.46258E-07
46.99855924,0.000273911,4.46258E-07
47.02924228,0.000273911,4.46258E-07
47.06059051,0.000273911,4.46258E-07
47.09182739,0.000273911,4.46258E-07
47.12316656,0.000273911,4.46258E-07
47.15455484,0.000273911,4.46258E-07
47.18493032,0.000273911,4.46258E-07
47.21666384,0.000273911,4.46258E-07
47.24730587,0.000273911,4.46258E-07
47.27874589,0.000273911,4.46258E-07
47.31009579,0.000273911,4.46258E-07
47.34148121,0.000273911,4.46258E-07
47.37294126,0.000273911,4.46258E-07
47.40402889,0.000273911,4.46258E-07
47.43483591,0.000273911,4.46258E-07
47.4651289,0.000273911,4.46258E-07
47.49691963,0.000273911,4.46258E-07
47.52793336,0.000273911,4.46258E-07
47.55977225,0.000273911,4.46258E-07
47.59124923,0.000273911,4.46258E-07
47.62216806,0.000273911,4.46258E-07
47.65328503,0.000273911,4.46258E-07
47.68395925,0.000273911,4.46258E-07
47.71533036,0.000273911,4.46258E-07
47.74672318,0.000273911,4.46258E-07
47.77842426,0.000164021,1.32961E-07
47.81032276,0.000164021,1.32961E-07
47.84124112,0.000164021,1.32961E-07
47.87238359,0.000164021,1.32961E-07
47.90377903,0.000164021,1.32961E-07
47.93547964,0.000164021,1.32961E-07
47.9680748,0.000164021,1.32961E-07
48.00023174,0.000164021,1.32961E-07
48.03100848,0.000164021,1.32961E-07
48.0618515,0.000164021,1.32961E-07
48.09359074,0.000164021,1.32961E-07
48.12480259,0.000164021,1.32961E-07
48.15631676,0.000164021,1.32961E-07
48.18721819,0.000164021,1.32961E-07
48.21833158,0.000164021,1.32961E-07
48.24994397,0.000164021,1.32961E-07
48.28078318,0.000164021,1.32961E-07
48.31192613,0.000164021,1.32961E-07
48.34329748,0.000164021,1.32961E-07
48.37443733,0.000164021,1.32961E-07
48.40605688,0.000164021,1.32961E-07
48.43742514,0.000109583,0.000110209
48.46910048,0.000109583,0.000110209
48.50024009,0.000109583,0.000110209
48.53153467,0.000109583,0.000110209
48.56199598,0.000109583,0.000110209
48.5940578,0.000109583,0.000110209
48.62534499,0.000109583,0.000110209
48.65645409,0.000109583,0.000110209
48.68829012,0.000109583,0.000110209
48.71890616,0.000109583,0.000110209
48.74988651,0.000109583,0.000110209
48.7809422,0.000109583,0.000110209
48.81257081,0.000109583,0.000110209
48.84363651,0.000109583,0.000110209
48.87480688,0.000109583,0.000110209
48.90668035,0.000109583,0.000110209
48.93745899,0.000109583,0.000110209
48.96990061,0.000109583,0.000110209
49.00130892,0.000109583,0.000110209
49.03207397,0.000109583,0.000110209
49.06480789,0.000109583,0.000110209
49.09612346,0.000987226,6.20613E-05
49.12806654,0.0015365,9.6872E-06
49.15929365,0.0015365,9.6872E-06
49.19045353,0.000548985,5.73536E-05
49.22121072,0.00027342,5.62191E-05
49.25239348,0.000603091,5.71735E-05
49.28344202,0.001426798,6.34129E-05
49.31468177,0.00208615,6.54438E-05
49.3462739,0.001305966,0.004453482
49.37784123,0.00074173,0.00917231
49.40849137,0.000796344,0.025111306
49.43916774,0.000943939,0.030169841
49.46997523,0.002025869,0.035947418
49.50122261,0.002051855,0.042431227
49.5330596,0.001623628,0.050285374
49.565171,0.001168234,0.054190404
49.59580278,0.000207319,0.058033835
49.62676549,9.89771E-05,0.057703087
49.65821624,0.001438749,0.054462648
49.68952656,0.00515044,0.052946604
49.72129297,0.006854524,0.052235714
49.75313592,0.015840973,0.047932768
49.78467464,0.023874015,0.044973378
49.81531477,0.038059124,0.047830873
49.84710813,0.052317747,0.050946418
49.87860703,0.077198761,0.060480649
49.9094727,0.084029829,0.063684781
49.94069076,0.113731274,0.076077648
49.97176409,0.13740761,0.081622816
50.00324273,0.173183165,0.078484835
50.03468418,0.203572126,0.079528292
50.06548643,0.22421784,0.082371628
50.09671068,0.255226489,0.089541677
50.12831116,0.29696756,0.100934626
50.15934801,0.326848579,0.105789957
50.18991661,0.35559637,0.110880377
50.2209878,0.373972004,0.113367335
50.2524879,0.410489263,0.123347054
50.28311062,0.439121609,0.136161499
50.31381798,0.475610081,0.155044877
50.34530592,0.502443908,0.167859639
50.37673235,0.526511714,0.17769812
50.40869713,0.558376843,0.192424498
50.43933964,0.572555391,0.201208982
50.47031569,0.59600353,0.216592832
50.50135589,0.622491741,0.23038155
50.53167939,0.65670727,0.243346707
50.56313586,0.676149397,0.250199796
50.59485507,0.689367252,0.25389414
50.62723374,0.708462042,0.258359793
50.65834475,0.729426217,0.262694168
50.69045472,0.742560743,0.26510673
50.72138596,0.755504273,0.26625781
50.7513411,0.758308964,0.266180669
50.783005,0.770710928,0.266441054
50.81397438,0.779277472,0.266791619
50.84569788,0.790764934,0.26977221
50.87670684,0.797677717,0.270033898
50.90769911,0.801000341,0.270198179
50.94022274,0.804877116,0.270852482
50.97065377,0.808896251,0.272449697
51.00204349,0.811857061,0.274395249
51.03223562,0.816495834,0.277210856
51.06309295,0.820245062,0.278724444
51.09418416,0.82630096,0.27990761
51.12571907,0.833888245,0.281437446
51.15700746,0.839576689,0.282905452
51.1879642,0.846421293,0.285192067
51.21968246,0.850413151,0.286588788
51.25125432,0.855502233,0.287779563
51.28212833,0.860183469,0.288071785
51.31328893,0.862751223,0.288323716
51.34454083,0.866139809,0.288472639
51.37566519,0.868067187,0.288127682
51.4065516,0.870425544,0.287377618
51.43724823,0.872421708,0.287067663
51.4686594,0.8741564,0.286222099
51.49986506,0.87452572,0.285974286
51.53058863,0.877164234,0.284896726
